article_id,seed_id,pool,dimension,cs_mean,sensitivity,diagnosis
art_0000,A31,A,Tone Register,0.9172460089127222,0.2397264843228819,True Robustness
art_0000,A32,A,Tone Register,0.8272663156191508,0.6650433622414944,Fragile
art_0000,A33,A,Completeness Framing,0.7784055994871335,0.7424116077384924,Fragile
art_0000,A34,A,Completeness Framing,0.8755143663057915,0.6009506337558372,Fragile
art_0000,A35,A,Completeness Framing,0.8744568561132139,0.766044029352902,Fragile
art_0000,B01,B,Lexical Filter,0.28594110390314686,0.7452968645763842,Unreliable
art_0000,B02,B,Lexical Filter,0.8735146793799524,0.6093562374916611,Fragile
art_0000,B03,B,Lexical Filter,0.8263079929046141,0.6083889259506338,Fragile
art_0000,B04,B,Theme Isolation,0.38187907521541303,0.9379419613075384,Unreliable
art_0000,B05,B,Theme Isolation,0.8017287666981038,0.6080553702468312,Fragile
art_0000,B06,B,Theme Isolation,0.6521739008334967,0.6435623749166111,Fragile
art_0000,B07,B,Theme Isolation,0.7835567264984816,0.5043362241494329,Fragile
art_0000,B08,B,Theme Isolation,0.7194664547076592,0.4696964643095397,True Robustness
art_0000,B09,B,Persona / Tone,0.7813964596925639,0.3984489659773182,True Robustness
art_0000,B10,B,Persona / Tone,0.5118081302214891,0.3049366244162775,Consistently Poor
art_0000,B11,B,Persona / Tone,0.847908629056735,0.4876584389593062,True Robustness
art_0000,B12,B,Persona / Tone,0.5953935641508836,0.7942294863242161,Unreliable
art_0000,B13,B,Persona / Tone,0.7896995521508731,0.24139426284189458,True Robustness
art_0000,B14,B,Persona / Tone,0.6822511909099725,0.5331387591727819,Fragile
art_0000,B15,B,Meta-reflection,0.7881760788269533,0.8836724482988659,Fragile
art_0001,A01,A,Direct Command,0.6075093724109508,0.469479653102068,Consistently Poor
art_0001,A02,A,Direct Command,0.6335942507893951,0.47925283522348233,Consistently Poor
art_0001,A03,A,Direct Command,0.6536413337345476,0.5841561040693796,Fragile
art_0001,A04,A,Direct Command,0.6408469224417651,0.23498999332888593,Consistently Poor
art_0001,A05,A,Question Form,0.6004709628997026,0.5958472314876584,Unreliable
art_0001,A06,A,Question Form,0.6442014933736236,0.22590060040026685,Consistently Poor
art_0001,A07,A,Question Form,0.6151950199294973,0.7721814543028686,Unreliable
art_0001,A08,A,Question Form,0.6201849966137497,0.2722981987991995,Consistently Poor
art_0001,A09,A,Role Based,0.6107560517611327,0.28455637091394265,Consistently Poor
art_0001,A10,A,Role Based,0.6710077248237751,0.2170113408939293,True Robustness
art_0001,A11,A,Role Based,0.6254881410687058,0.5119913275517012,Unreliable
art_0001,A12,A,Role Based,0.6386149718805596,0.660406937958639,Unreliable
art_0001,A13,A,Constraint Based,0.5645316419778047,0.2819379586390927,Consistently Poor
art_0001,A14,A,Constraint Based,0.6989127728674146,0.16360907271514344,True Robustness
art_0001,A15,A,Constraint Based,0.6132916344536675,0.11179119412941961,Consistently Poor
art_0001,A16,A,Analytical Framing,0.6932878792285918,0.264609739826551,True Robustness
art_0001,A17,A,Analytical Framing,0.6156877671126966,0.3998165443629086,Consistently Poor
art_0001,A18,A,Analytical Framing,0.6592011860123387,0.29549699799866574,True Robustness
art_0001,A19,A,Analytical Framing,0.6159773209580669,0.28887591727818546,Consistently Poor
art_0001,A20,A,Output Format,0.6503086785475413,0.4782688458972648,True Robustness
art_0001,A21,A,Output Format,0.6653737492031521,0.5061207471647765,Fragile
art_0001,A22,A,Output Format,0.6601825262661333,0.33487324883255504,True Robustness
art_0001,A23,A,Audience Perspective,0.6444826275110245,0.5430120080053369,Unreliable
art_0001,A24,A,Audience Perspective,0.6082448782744231,0.46731154102735156,Consistently Poor
art_0001,A25,A,Audience Perspective,0.607555580911813,0.39106070713809205,Consistently Poor
art_0001,A26,A,Emphasis Focus,0.6909049048467918,0.4210973982655103,True Robustness
art_0001,A27,A,Emphasis Focus,0.7874038749270968,0.0483155436957972,True Robustness
art_0001,A28,A,Emphasis Focus,0.6055052766093502,0.4532521681120747,Consistently Poor
art_0001,A29,A,Tone Register,0.6629476905972869,0.47503335557038023,True Robustness
art_0001,A30,A,Tone Register,0.6273289013791968,0.5620246831220814,Unreliable
art_0001,A31,A,Tone Register,0.7472875085141922,0.4021514342895264,True Robustness
art_0001,A32,A,Tone Register,0.667535861885106,0.3058038692461641,True Robustness
art_0001,A33,A,Completeness Framing,0.6152605248822106,0.6243662441627752,Unreliable
art_0001,A34,A,Completeness Framing,0.7167200440609897,0.2796697798532355,True Robustness
art_0001,A35,A,Completeness Framing,0.6731943350147319,0.286974649766511,True Robustness
art_0001,B01,B,Lexical Filter,0.35179840138664953,0.24591394262841895,Consistently Poor
art_0001,B02,B,Lexical Filter,0.63828017755791,0.46150767178118746,Consistently Poor
art_0001,B03,B,Lexical Filter,0.6762441313929027,0.5264509673115411,Fragile
art_0001,B04,B,Theme Isolation,0.5487465488689917,0.6913442294863242,Unreliable
art_0001,B05,B,Theme Isolation,0.628408204074259,0.44878252168112076,Consistently Poor
art_0001,B06,B,Theme Isolation,0.5837233480479982,0.5181954636424283,Unreliable
art_0001,B07,B,Theme Isolation,0.6248187064020722,0.3590560373582388,Consistently Poor
art_0001,B08,B,Theme Isolation,0.6382045149803162,0.4134422948632422,Consistently Poor
art_0001,B09,B,Persona / Tone,0.562411261929406,0.3713308872581721,Consistently Poor
art_0001,B10,B,Persona / Tone,0.579217690008658,0.24382921947965308,Consistently Poor
art_0001,B11,B,Persona / Tone,0.6317072113355001,0.3130086724482989,Consistently Poor
art_0001,B12,B,Persona / Tone,0.6667595545450846,0.6404102735156771,Fragile
art_0001,B13,B,Persona / Tone,0.6349145278886511,0.44269513008672445,Consistently Poor
art_0001,B14,B,Persona / Tone,0.610387318664127,0.4582555036691127,Consistently Poor
art_0001,B15,B,Meta-reflection,0.601930809793649,0.784739826551034,Unreliable
art_0002,A01,A,Direct Command,0.8251549949248632,0.41105737158105404,True Robustness
art_0002,A02,A,Direct Command,0.6384718989332517,0.8578052034689794,Unreliable
art_0002,A03,A,Direct Command,0.8121718115666333,0.33682454969979986,True Robustness
art_0002,A04,A,Direct Command,0.8251571503340029,0.30588725817211476,True Robustness
art_0002,A05,A,Question Form,0.4901736802330204,0.48355570380253504,Consistently Poor
art_0002,A06,A,Question Form,0.5973534648324929,0.5898432288192128,Unreliable
art_0002,A07,A,Question Form,0.4769255390354232,0.5807705136757839,Unreliable
art_0002,A08,A,Question Form,0.5386423591305228,0.6771347565043362,Unreliable
art_0002,A09,A,Role Based,0.851638314186358,0.6341060707138092,Fragile
art_0002,A10,A,Role Based,0.7976099699735641,0.2733655770513676,True Robustness
art_0002,A11,A,Role Based,0.7748198456623975,0.4865243495663776,True Robustness
art_0002,A12,A,Role Based,0.8146128607731239,0.4948298865910607,True Robustness
art_0002,A13,A,Constraint Based,0.7413284866248859,0.6493829219479653,Fragile
art_0002,A14,A,Constraint Based,0.6804284305841315,0.46591060707138093,True Robustness
art_0002,A15,A,Constraint Based,0.7228723486848906,0.34978318879252834,True Robustness
art_0002,A16,A,Analytical Framing,0.6937271571334671,0.6368912608405604,Fragile
art_0002,A17,A,Analytical Framing,0.5922529016639672,0.6657605070046698,Unreliable
art_0002,A18,A,Analytical Framing,0.575877828633084,0.6679286190793863,Unreliable
art_0002,A19,A,Analytical Framing,0.4247404824869305,0.8481487658438959,Unreliable
art_0002,A20,A,Output Format,0.7705770903358272,0.5043529019346231,Fragile
art_0002,A21,A,Output Format,0.859489238729664,0.2620747164776518,True Robustness
art_0002,A22,A,Output Format,0.7497185877725189,0.41455970647098067,True Robustness
art_0002,A23,A,Audience Perspective,0.5312394767123111,0.8905603735823883,Unreliable
art_0002,A24,A,Audience Perspective,0.8436482352953331,0.41049032688458975,True Robustness
art_0002,A25,A,Audience Perspective,0.8066260502034543,0.6639426284189459,Fragile
art_0002,A26,A,Emphasis Focus,0.7148281271551169,0.6615743829219479,Fragile
art_0002,A27,A,Emphasis Focus,0.7054978030569413,0.3299366244162775,True Robustness
art_0002,A28,A,Emphasis Focus,0.7052592541657242,0.7198799199466311,Fragile
art_0002,A29,A,Tone Register,0.8148063321908315,0.5721981320880587,Fragile
art_0002,A30,A,Tone Register,0.7519149891301696,0.85263509006004,Fragile
art_0002,A31,A,Tone Register,0.820873237415856,0.36741160773849235,True Robustness
art_0002,A32,A,Tone Register,0.8214453058499916,0.5705970647098065,Fragile
art_0002,A33,A,Completeness Framing,0.5554311921199163,0.5282354903268845,Unreliable
art_0002,A34,A,Completeness Framing,0.7821064091780606,0.5312541694462976,Fragile
art_0002,A35,A,Completeness Framing,0.8330673782848845,0.6500500333555704,Fragile
art_0002,B01,B,Lexical Filter,0.24108198095186084,0.525800533689126,Unreliable
art_0002,B02,B,Lexical Filter,0.8516662924313079,0.5172281521014009,Fragile
art_0002,B03,B,Lexical Filter,0.7943068184688978,0.6090560373582388,Fragile
art_0002,B04,B,Theme Isolation,0.481477890967154,0.9326050700466978,Unreliable
art_0002,B05,B,Theme Isolation,0.6129776848589673,0.7544863242161441,Unreliable
art_0002,B06,B,Theme Isolation,0.37073682175547473,0.6640593729152768,Unreliable
art_0002,B07,B,Theme Isolation,0.7236099739869436,0.49486324216144095,True Robustness
art_0002,B08,B,Theme Isolation,0.46013225819550313,0.6253168779186125,Unreliable
art_0002,B09,B,Persona / Tone,0.5661723301106808,0.2762174783188793,Consistently Poor
art_0002,B10,B,Persona / Tone,0.5985485717069868,0.6762174783188792,Unreliable
art_0002,B11,B,Persona / Tone,0.7524605031106986,0.5122581721147432,Fragile
art_0002,B12,B,Persona / Tone,0.6949540618587943,0.8994329553035357,Fragile
art_0002,B13,B,Persona / Tone,0.6378588482153181,0.6712808539026017,Unreliable
art_0002,B14,B,Persona / Tone,0.39900456763365694,0.5112575050033356,Unreliable
art_0002,B15,B,Meta-reflection,0.754501248107237,0.44784856571047366,True Robustness
art_0003,A01,A,Direct Command,0.7783875366051992,0.3456971314209473,True Robustness
art_0003,A02,A,Direct Command,0.7908236126104992,0.8533855903935957,Fragile
art_0003,A03,A,Direct Command,0.8133009344339369,0.34939959973315543,True Robustness
art_0003,A04,A,Direct Command,0.8603745957215626,0.6250166777851901,Fragile
art_0003,A05,A,Question Form,0.632901789744695,0.6518345563709139,Unreliable
art_0003,A06,A,Question Form,0.7173893282810847,0.3610406937958639,True Robustness
art_0003,A07,A,Question Form,0.5860463291406631,0.8954136090727152,Unreliable
art_0003,A08,A,Question Form,0.6072429170211157,0.6174616410940628,Unreliable
art_0003,A09,A,Role Based,0.7975912868976592,0.5409106070713809,Fragile
art_0003,A10,A,Role Based,0.8893538534641267,0.20690460306871247,True Robustness
art_0003,A11,A,Role Based,0.6664272139469782,0.701717811874583,Fragile
art_0003,A12,A,Role Based,0.7615697622299193,0.6391927951967978,Fragile
art_0003,A13,A,Constraint Based,0.6298779914776484,0.3170113408939293,Consistently Poor
art_0003,A14,A,Constraint Based,0.7116179903348288,0.4576884589726484,True Robustness
art_0003,A15,A,Constraint Based,0.5907181938489278,0.5238825883922615,Unreliable
art_0003,A16,A,Analytical Framing,0.7866039206584294,0.8655436957971981,Fragile
art_0003,A17,A,Analytical Framing,0.6314192523558935,0.5958305537024683,Unreliable
art_0003,A18,A,Analytical Framing,0.7666657080252967,0.5479486324216144,Fragile
art_0003,A19,A,Analytical Framing,0.4813395430644352,0.8598398932621748,Unreliable
art_0003,A20,A,Output Format,0.8259227951367696,0.398949299533022,True Robustness
art_0003,A21,A,Output Format,0.7281105885903041,0.35818879252835223,True Robustness
art_0003,A22,A,Output Format,0.8916136731704075,0.30577051367578384,True Robustness
art_0003,A23,A,Audience Perspective,0.6758251210053762,0.710390260173449,Fragile
art_0003,A24,A,Audience Perspective,0.7326497425635655,0.4642928619079386,True Robustness
art_0003,A25,A,Audience Perspective,0.7784456928571065,0.670263509006004,Fragile
art_0003,A26,A,Emphasis Focus,0.6750646114349365,0.6871914609739826,Fragile
art_0003,A27,A,Emphasis Focus,0.6795342276493708,0.1902101400933956,True Robustness
art_0003,A28,A,Emphasis Focus,0.593326265613238,0.6950800533689125,Unreliable
art_0003,A29,A,Tone Register,0.8578096191088359,0.5171447631754503,Fragile
art_0003,A30,A,Tone Register,0.7075990388790766,0.5953635757171448,Fragile
art_0003,A31,A,Tone Register,0.8582401672999064,0.5085390260173449,Fragile
art_0003,A32,A,Tone Register,0.7481352329254151,0.581704469646431,Fragile
art_0003,A33,A,Completeness Framing,0.6932161728541056,0.49251167444963306,True Robustness
art_0003,A34,A,Completeness Framing,0.887646280725797,0.26747831887925283,True Robustness
art_0003,A35,A,Completeness Framing,0.8064261446396509,0.5637424949966644,Fragile
art_0003,B01,B,Lexical Filter,0.43369602560997017,0.33555703802535025,Consistently Poor
art_0003,B02,B,Lexical Filter,0.8695755491654077,0.6894262841894596,Fragile
art_0003,B03,B,Lexical Filter,0.6803512414296469,0.5370413609072715,Fragile
art_0003,B04,B,Theme Isolation,0.4653252730766932,0.6813208805870581,Unreliable
art_0003,B05,B,Theme Isolation,0.660838199655215,0.5880420280186791,Fragile
art_0003,B06,B,Theme Isolation,0.4708434745669365,0.6999166110740493,Unreliable
art_0003,B07,B,Theme Isolation,0.7358883718649546,0.472765176784523,True Robustness
art_0003,B08,B,Theme Isolation,0.5587721168994905,0.9413942628418946,Unreliable
art_0003,B09,B,Persona / Tone,0.6140698363383611,0.5079886591060707,Unreliable
art_0003,B10,B,Persona / Tone,0.5895212133725485,0.3092394929953302,Consistently Poor
art_0003,B11,B,Persona / Tone,0.8123664985100428,0.4253502334889927,True Robustness
art_0003,B12,B,Persona / Tone,0.7173163878917693,0.5253502334889927,Fragile
art_0003,B13,B,Persona / Tone,0.7575668503840766,0.6300200133422281,Fragile
art_0003,B14,B,Persona / Tone,0.6362903962532679,0.799082721814543,Unreliable
art_0003,B15,B,Meta-reflection,0.7100649019082388,0.5821380920613742,Fragile
art_0004,A01,A,Direct Command,0.6262521059849323,0.33730820547031354,Consistently Poor
art_0004,A02,A,Direct Command,0.5509441706996698,0.6800366911274183,Unreliable
art_0004,A03,A,Direct Command,0.6549911124584002,0.3786024016010674,True Robustness
art_0004,A04,A,Direct Command,0.633434391174561,0.4157438292194796,Consistently Poor
art_0004,A05,A,Question Form,0.42517695021935004,0.8310540360240161,Unreliable
art_0004,A06,A,Question Form,0.5527660686236161,0.6759006004002669,Unreliable
art_0004,A07,A,Question Form,0.30055868205351705,0.8754503002001335,Unreliable
art_0004,A08,A,Question Form,0.36742285390694934,0.7070380253502335,Unreliable
art_0004,A09,A,Role Based,0.6954822983497229,0.40845563709139426,True Robustness
art_0004,A10,A,Role Based,0.5868398738213075,0.36054036024016006,Consistently Poor
art_0004,A11,A,Role Based,0.6321356663337121,0.46741160773849233,Consistently Poor
art_0004,A12,A,Role Based,0.6900181223948797,0.42141427618412275,True Robustness
art_0004,A13,A,Constraint Based,0.4846392124891281,0.4886924616410941,Consistently Poor
art_0004,A14,A,Constraint Based,0.6223367922581159,0.38932621747831886,Consistently Poor
art_0004,A15,A,Constraint Based,0.46414256325134867,0.289076050700467,Consistently Poor
art_0004,A16,A,Analytical Framing,0.6000965604415306,0.7003835890593729,Unreliable
art_0004,A17,A,Analytical Framing,0.4575621034854498,0.641060707138092,Unreliable
art_0004,A18,A,Analytical Framing,0.47251568276148576,0.7090060040026684,Unreliable
art_0004,A19,A,Analytical Framing,0.30836290006454176,0.6587391594396265,Unreliable
art_0004,A20,A,Output Format,0.6535502297756,0.2902768512341561,True Robustness
art_0004,A21,A,Output Format,0.5160118838151296,0.4091060707138092,Consistently Poor
art_0004,A22,A,Output Format,0.5424052740518864,0.1569212808539026,Consistently Poor
art_0004,A23,A,Audience Perspective,0.4943072604827392,0.5133755837224816,Unreliable
art_0004,A24,A,Audience Perspective,0.6743309035515174,0.24991661107404936,True Robustness
art_0004,A25,A,Audience Perspective,0.5633394152690203,0.5339226150767178,Unreliable
art_0004,A26,A,Emphasis Focus,0.4986835882449762,0.386707805203469,Consistently Poor
art_0004,A27,A,Emphasis Focus,0.542487369515957,0.07960306871247498,Consistently Poor
art_0004,A28,A,Emphasis Focus,0.4122951749043587,0.5901767845230154,Unreliable
art_0004,A29,A,Tone Register,0.6665558303013825,0.23987658438959306,True Robustness
art_0004,A30,A,Tone Register,0.6462476222943038,0.6264009339559706,Fragile
art_0004,A31,A,Tone Register,0.6040016332497964,0.512491661107405,Unreliable
art_0004,A32,A,Tone Register,0.5835366547107697,0.5803702468312208,Unreliable
art_0004,A33,A,Completeness Framing,0.3709540160802695,0.7378418945963976,Unreliable
art_0004,A34,A,Completeness Framing,0.6365705105738763,0.3,Consistently Poor
art_0004,A35,A,Completeness Framing,0.6283665322340451,0.5117578385590393,Unreliable
art_0004,B01,B,Lexical Filter,0.3555999360023401,0.36162441627751835,Consistently Poor
art_0004,B02,B,Lexical Filter,0.6149390240510305,0.6020513675783856,Unreliable
art_0004,B03,B,Lexical Filter,0.5521232810540077,0.5519513008672449,Unreliable
art_0004,B04,B,Theme Isolation,0.49637306309663326,0.5214309539693129,Unreliable
art_0004,B05,B,Theme Isolation,0.470703111627163,0.3193295530353569,Consistently Poor
art_0004,B06,B,Theme Isolation,0.32773474565683264,0.4676450967311541,Consistently Poor
art_0004,B07,B,Theme Isolation,0.5977025104638858,0.5703135423615744,Unreliable
art_0004,B08,B,Theme Isolation,0.5610765753648219,0.6023348899266178,Unreliable
art_0004,B09,B,Persona / Tone,0.48850035247130275,0.43487324883255507,Consistently Poor
art_0004,B10,B,Persona / Tone,0.4336465669748111,0.26290860573715813,Consistently Poor
art_0004,B11,B,Persona / Tone,0.7039522861058894,0.46307538358905936,True Robustness
art_0004,B12,B,Persona / Tone,0.5059636106857887,0.6819212808539026,Unreliable
art_0004,B13,B,Persona / Tone,0.6160147556891807,0.46686124082721814,Consistently Poor
art_0004,B14,B,Persona / Tone,0.42322152088849974,0.7402101400933956,Unreliable
art_0004,B15,B,Meta-reflection,0.5869626013132242,0.5718645763842561,Unreliable
art_0005,A01,A,Direct Command,0.8333900603983139,0.6040360240160106,Fragile
art_0005,A02,A,Direct Command,0.8127138333188163,0.5112074716477651,Fragile
art_0005,A03,A,Direct Command,0.822222403354115,0.4949799866577718,True Robustness
art_0005,A04,A,Direct Command,0.8296141972144445,0.5784356237491661,Fragile
art_0005,A05,A,Question Form,0.6671788725588056,0.6047865243495664,Fragile
art_0005,A06,A,Question Form,0.769684609439638,0.46997998665777185,True Robustness
art_0005,A07,A,Question Form,0.5732743276490105,0.5291861240827218,Unreliable
art_0005,A08,A,Question Form,0.8368878761927286,0.3231320880587058,True Robustness
art_0005,A09,A,Role Based,0.82471082939042,0.46741160773849233,True Robustness
art_0005,A10,A,Role Based,0.7978652069965998,0.3403435623749166,True Robustness
art_0005,A11,A,Role Based,0.7568095525105796,0.6936957971981321,Fragile
art_0005,A12,A,Role Based,0.7897124422921076,0.6099232821881254,Fragile
art_0005,A13,A,Constraint Based,0.6019618362188339,0.5928785857238159,Unreliable
art_0005,A14,A,Constraint Based,0.7952070633570353,0.44833222148098734,True Robustness
art_0005,A15,A,Constraint Based,0.816386275821262,0.48885923949299537,True Robustness
art_0005,A16,A,Analytical Framing,0.8520648131767908,0.4275683789192795,True Robustness
art_0005,A17,A,Analytical Framing,0.7478799190786151,0.3733655770513676,True Robustness
art_0005,A18,A,Analytical Framing,0.6844861110051471,0.4777518345563709,True Robustness
art_0005,A19,A,Analytical Framing,0.675601914525032,0.5664109406270847,Fragile
art_0005,A20,A,Output Format,0.74285916156239,0.5805036691127419,Fragile
art_0005,A21,A,Output Format,0.6315480139520434,0.5560206804536357,Unreliable
art_0005,A22,A,Output Format,0.7716901352008184,0.42998665777184786,True Robustness
art_0005,A23,A,Audience Perspective,0.7945526606506772,0.36961307538358906,True Robustness
art_0005,A24,A,Audience Perspective,0.8175650437672934,0.5534856571047365,Fragile
art_0005,A25,A,Audience Perspective,0.8464707185824712,0.41310873915943963,True Robustness
art_0005,A26,A,Emphasis Focus,0.8475305785735449,0.3636257505003336,True Robustness
art_0005,A27,A,Emphasis Focus,0.8271735144986048,0.40495330220146764,True Robustness
art_0005,A28,A,Emphasis Focus,0.8123618877596326,0.3691961307538359,True Robustness
art_0005,A29,A,Tone Register,0.8579456673728095,0.551967978652435,Fragile
art_0005,A30,A,Tone Register,0.8246968256102668,0.5962808539026018,Fragile
art_0005,A31,A,Tone Register,0.8445082555214564,0.3556204136090727,True Robustness
art_0005,A32,A,Tone Register,0.8231890747944514,0.6016677785190127,Fragile
art_0005,A33,A,Completeness Framing,0.6681929926077523,0.4651934623082054,True Robustness
art_0005,A34,A,Completeness Framing,0.8129128813743592,0.31132421614409606,True Robustness
art_0005,A35,A,Completeness Framing,0.858865037560463,0.3946130753835891,True Robustness
art_0005,B01,B,Lexical Filter,0.4472659246789084,0.5391260840560373,Unreliable
art_0005,B02,B,Lexical Filter,0.8352700803014969,0.28635757171447634,True Robustness
art_0005,B03,B,Lexical Filter,0.8742970724900564,0.4686957971981321,True Robustness
art_0005,B04,B,Theme Isolation,0.5054195847155319,0.9192461641094063,Unreliable
art_0005,B05,B,Theme Isolation,0.6374900589386622,0.4794362908605737,Consistently Poor
art_0005,B06,B,Theme Isolation,0.5827679518196317,0.6316210807204803,Unreliable
art_0005,B07,B,Theme Isolation,0.8085399882660972,0.46802868579052703,True Robustness
art_0005,B08,B,Theme Isolation,0.842050087120798,0.6595563709139426,Fragile
art_0005,B09,B,Persona / Tone,0.7919162462155024,0.3919613075383589,True Robustness
art_0005,B10,B,Persona / Tone,0.8145552045769162,0.3682621747831888,True Robustness
art_0005,B11,B,Persona / Tone,0.7963010188606051,0.48825883922615076,True Robustness
art_0005,B12,B,Persona / Tone,0.6209738612174988,0.649616410940627,Unreliable
art_0005,B13,B,Persona / Tone,0.7742985635995865,0.499082721814543,True Robustness
art_0005,B14,B,Persona / Tone,0.7288006246089936,0.31155770513675785,True Robustness
art_0005,B15,B,Meta-reflection,0.7385813113715912,0.5861074049366244,Fragile
art_0006,A01,A,Direct Command,0.42723308503627777,0.6053535690460307,Unreliable
art_0006,A02,A,Direct Command,0.5108638959271566,0.3723315543695797,Consistently Poor
art_0006,A03,A,Direct Command,0.41949803169284544,0.42660106737825215,Consistently Poor
art_0006,A04,A,Direct Command,0.482499183643432,0.3873915943962642,Consistently Poor
art_0006,A05,A,Question Form,0.3885730412744341,0.538809206137425,Unreliable
art_0006,A06,A,Question Form,0.5433517027468908,0.13585723815877251,Consistently Poor
art_0006,A07,A,Question Form,0.3876938777310508,0.6739159439626418,Unreliable
art_0006,A08,A,Question Form,0.4145491747629075,0.6408772515010006,Unreliable
art_0006,A09,A,Role Based,0.5262171370642527,0.4336724482988659,Consistently Poor
art_0006,A10,A,Role Based,0.5623225828721409,0.2807538358905937,Consistently Poor
art_0006,A11,A,Role Based,0.5592640134550276,0.5681287525016677,Unreliable
art_0006,A12,A,Role Based,0.41429453023842405,0.6647931954636424,Unreliable
art_0006,A13,A,Constraint Based,0.465139114785762,0.7419946631087392,Unreliable
art_0006,A14,A,Constraint Based,0.4633445118864377,0.32334889926617744,Consistently Poor
art_0006,A15,A,Constraint Based,0.45262847485996427,0.4527518345563709,Consistently Poor
art_0006,A16,A,Analytical Framing,0.620814197475002,0.4854236157438292,Consistently Poor
art_0006,A17,A,Analytical Framing,0.5168458560392971,0.5483655770513676,Unreliable
art_0006,A18,A,Analytical Framing,0.6192625278518314,0.11195797198132089,Consistently Poor
art_0006,A19,A,Analytical Framing,0.4547861669035185,0.6118579052701801,Unreliable
art_0006,A20,A,Output Format,0.4425169144357954,0.6160106737825217,Unreliable
art_0006,A21,A,Output Format,0.3851884319668724,0.2160273515677118,Consistently Poor
art_0006,A22,A,Output Format,0.4837967639877683,0.5612575050033355,Unreliable
art_0006,A23,A,Audience Perspective,0.48743167484090444,0.4085056704469646,Consistently Poor
art_0006,A24,A,Audience Perspective,0.44779081500711904,0.18932621747831888,Consistently Poor
art_0006,A25,A,Audience Perspective,0.4877536775810378,0.5511674449633088,Unreliable
art_0006,A26,A,Emphasis Focus,0.5740346340906053,0.45490326884589727,Consistently Poor
art_0006,A27,A,Emphasis Focus,0.4968505171792848,0.4363408939292862,Consistently Poor
art_0006,A28,A,Emphasis Focus,0.4275379539245651,0.42965310206804536,Consistently Poor
art_0006,A29,A,Tone Register,0.4901325071141833,0.3994996664442962,Consistently Poor
art_0006,A30,A,Tone Register,0.501026050675483,0.5471814543028686,Unreliable
art_0006,A31,A,Tone Register,0.5821677652143297,0.6000333555703803,Unreliable
art_0006,A32,A,Tone Register,0.4763012819346928,0.5139259506337558,Unreliable
art_0006,A33,A,Completeness Framing,0.4024146933640753,0.6984489659773182,Unreliable
art_0006,A34,A,Completeness Framing,0.556662686523937,0.3682454969979987,Consistently Poor
art_0006,A35,A,Completeness Framing,0.5276635626242274,0.29696464309539694,Consistently Poor
art_0006,B01,B,Lexical Filter,0.16952403138081232,0.4816377585056705,Consistently Poor
art_0006,B02,B,Lexical Filter,0.5229941237540472,0.46322548365577054,Consistently Poor
art_0006,B03,B,Lexical Filter,0.43572220809402923,0.5729152768512341,Unreliable
art_0006,B04,B,Theme Isolation,0.4886684041647684,0.5213475650433622,Unreliable
art_0006,B05,B,Theme Isolation,0.43059656272331875,0.5762508338892595,Unreliable
