article_id,seed_id,pool,dimension,cs_mean,sensitivity,diagnosis
art_0003,A03,A,Direct Command,0.5105372885862987,0.43939292861907936,True Robustness
art_0003,A04,A,Direct Command,0.5714372915526231,0.6333222148098732,Fragile
art_0003,A05,A,Question Form,0.4091408384342989,0.4296197464976651,True Robustness
art_0003,A06,A,Question Form,0.4650521520525217,0.7275517011340894,Fragile
art_0003,A07,A,Question Form,0.44976317336161936,0.747214809873249,Fragile
art_0003,A08,A,Question Form,0.2859378257145484,0.7141094062708473,Unreliable
art_0003,A09,A,Role Based,0.4816860099633535,0.27586724482988656,True Robustness
art_0003,A10,A,Role Based,0.5100677716856201,0.48899266177451634,True Robustness
art_0003,A11,A,Role Based,0.4363635259370009,0.5181787858572382,Fragile
art_0003,A12,A,Role Based,0.5254853119452795,0.5585390260173448,Fragile
art_0003,A13,A,Constraint Based,0.35439943969249726,0.09236157438292195,Consistently Poor
art_0003,A14,A,Constraint Based,0.46139862711230917,0.5964643095396931,Fragile
art_0003,A15,A,Constraint Based,0.5076230602959791,0.6715476984656439,Fragile
art_0003,A16,A,Analytical Framing,0.3968718438571765,0.7404102735156772,Fragile
art_0003,A17,A,Analytical Framing,0.3114267852312575,0.5972648432288192,Unreliable
art_0003,A18,A,Analytical Framing,0.5563926255330444,0.4903102068045364,True Robustness
art_0003,A19,A,Analytical Framing,0.2488385790338119,0.9511174116077384,Unreliable
art_0003,A20,A,Output Format,0.4809287051359812,0.5194462975316878,Fragile
art_0003,A21,A,Output Format,0.44725458994507794,0.541577718478986,Fragile
art_0003,A22,A,Output Format,0.48381135960419974,0.4651601067378252,True Robustness
art_0003,A23,A,Audience Perspective,0.45485211482543186,0.4644262841894596,True Robustness
art_0003,A24,A,Audience Perspective,0.4906051014860471,0.3053035356904603,True Robustness
art_0003,A25,A,Audience Perspective,0.42070133096228046,0.8197464976651101,Fragile
art_0003,A26,A,Emphasis Focus,0.46883176180223624,0.33805870580386926,True Robustness
art_0003,A27,A,Emphasis Focus,0.5190567550559838,0.4681454302868579,True Robustness
art_0003,A28,A,Emphasis Focus,0.3671719942086687,0.8264676450967312,Fragile
art_0003,A29,A,Tone Register,0.5631201354165872,0.6004503002001333,Fragile
art_0003,A30,A,Tone Register,0.4110438466072082,0.530787191460974,Fragile
art_0003,A31,A,Tone Register,0.44325184027353925,0.7146597731821214,Fragile
art_0003,A32,A,Tone Register,0.36772259697318077,0.7705637091394263,Fragile
art_0003,A33,A,Completeness Framing,0.3907241346935431,0.6768012008005336,Fragile
art_0003,A34,A,Completeness Framing,0.580624970793724,0.5336557705136759,Fragile
art_0003,A35,A,Completeness Framing,0.5412665162235499,0.46382588392261515,True Robustness
art_0003,B01,B,Lexical Filter,0.5026603062947591,0.6184789859906604,Fragile
art_0003,B02,B,Lexical Filter,0.5749553062021733,0.42896931287525014,True Robustness
art_0003,B03,B,Lexical Filter,0.3637088531007369,0.5572548365577051,Fragile
art_0003,B04,B,Theme Isolation,0.3296617257719239,0.8943629086057372,Unreliable
art_0003,B05,B,Theme Isolation,0.419687031644086,0.629736490993996,Fragile
art_0003,B06,B,Theme Isolation,0.288813470552365,0.6045863909272848,Unreliable
art_0003,B07,B,Theme Isolation,0.4417791138247898,0.7873915943962642,Fragile
art_0003,B08,B,Theme Isolation,0.373052787532409,0.7153102068045364,Fragile
art_0003,B09,B,Persona / Tone,0.2333333333333333,0.47411607738492334,Consistently Poor
art_0003,B10,B,Persona / Tone,0.45113852986445035,0.4698298865910607,True Robustness
art_0003,B11,B,Persona / Tone,0.5020561203360557,0.6191127418278852,Fragile
art_0003,B12,B,Persona / Tone,0.35327127486467363,0.5679619746497664,Unreliable
art_0003,B13,B,Persona / Tone,0.4647355068475008,0.6291527685123415,Fragile
art_0003,B14,B,Persona / Tone,0.34166666666666673,0.5895763842561708,Unreliable
art_0003,B15,B,Meta-reflection,0.26484875989456974,0.3990993995997331,Consistently Poor
art_0004,A01,A,Direct Command,0.2969642979785418,0.06981320880587058,Consistently Poor
art_0004,A02,A,Direct Command,0.3390431326264755,0.5232321547698465,Unreliable
art_0004,A03,A,Direct Command,0.38707941512648886,0.42876917945296866,True Robustness
art_0004,A04,A,Direct Command,0.3598365888286095,0.5765010006671115,Fragile
art_0004,A05,A,Question Form,0.25436069224125296,0.3751501000667111,Consistently Poor
art_0004,A06,A,Question Form,0.27865417829404276,0.4885923949299533,Consistently Poor
art_0004,A07,A,Question Form,0.1628600748208089,0.5584556370913942,Unreliable
art_0004,A08,A,Question Form,0.1099823441547461,0.8782021347565042,Unreliable
art_0004,A09,A,Role Based,0.31299620852447474,0.6102401601067379,Unreliable
art_0004,A10,A,Role Based,0.3720202890153115,0.21824549699799867,True Robustness
art_0004,A11,A,Role Based,0.2534373298545595,0.4492828552368245,Consistently Poor
art_0004,A12,A,Role Based,0.28746944599044627,0.41604402935290197,Consistently Poor
art_0004,A13,A,Constraint Based,0.18151362020617878,0.3419446297531688,Consistently Poor
art_0004,A14,A,Constraint Based,0.24803413128337035,0.45957304869913274,Consistently Poor
art_0004,A15,A,Constraint Based,0.3193975963558142,0.530670446964643,Unreliable
art_0004,A16,A,Analytical Framing,0.2644722377045605,0.4637258172114743,Consistently Poor
art_0004,A17,A,Analytical Framing,0.18440003141474268,0.7632588392261508,Unreliable
art_0004,A18,A,Analytical Framing,0.30707544678201276,0.509739826551034,Unreliable
art_0004,A19,A,Analytical Framing,0.16680504949405217,0.7274516344229486,Unreliable
art_0004,A20,A,Output Format,0.32065878369105166,0.5679119412941962,Unreliable
art_0004,A21,A,Output Format,0.3463118299841881,0.5410607071380921,Unreliable
art_0004,A22,A,Output Format,0.30387225632484144,0.4505336891260841,Consistently Poor
art_0004,A23,A,Audience Perspective,0.27990511014388925,0.7819379586390928,Unreliable
art_0004,A24,A,Audience Perspective,0.3131317113263485,0.44761507671781187,Consistently Poor
art_0004,A25,A,Audience Perspective,0.4170897612586999,0.3179619746497665,True Robustness
art_0004,A26,A,Emphasis Focus,0.35798890224825114,0.5457471647765176,Unreliable
art_0004,A27,A,Emphasis Focus,0.3434359554487925,0.3869412941961307,Consistently Poor
art_0004,A28,A,Emphasis Focus,0.13478387500613165,0.8602401601067379,Unreliable
art_0004,A29,A,Tone Register,0.3747384186165455,0.43630753835890596,True Robustness
art_0004,A30,A,Tone Register,0.3319823238043449,0.5025850567044696,Unreliable
art_0004,A31,A,Tone Register,0.3064940610948282,0.44322881921280854,Consistently Poor
art_0004,A32,A,Tone Register,0.29259822192864543,0.6399599733155437,Unreliable
art_0004,A33,A,Completeness Framing,0.18330098335177472,0.5647598398932622,Unreliable
art_0004,A34,A,Completeness Framing,0.3987541791911308,0.4019012675116744,True Robustness
art_0004,A35,A,Completeness Framing,0.36419297145822876,0.5701300867244831,Fragile
art_0004,B01,B,Lexical Filter,0.33672902895471984,0.5330386924616409,Unreliable
art_0004,B02,B,Lexical Filter,0.40577953041363984,0.3275183455637091,True Robustness
art_0004,B03,B,Lexical Filter,0.07961315701667888,0.50131754503002,Unreliable
art_0004,B04,B,Theme Isolation,0.12283246403034681,0.9519513008672449,Unreliable
art_0004,B05,B,Theme Isolation,0.1882365905987218,0.6539859906604404,Unreliable
art_0004,B06,B,Theme Isolation,0.16068969933220592,0.81972981987992,Unreliable
art_0004,B07,B,Theme Isolation,0.34361114651442337,0.7657605070046698,Unreliable
art_0004,B08,B,Theme Isolation,0.22998011507428226,0.7282521681120747,Unreliable
art_0004,B09,B,Persona / Tone,0.07692307692307693,0.3527685123415611,Consistently Poor
art_0004,B10,B,Persona / Tone,0.227343417202624,0.47149766511007346,Consistently Poor
art_0004,B11,B,Persona / Tone,0.3451371242602666,0.5579553035356905,Unreliable
art_0004,B12,B,Persona / Tone,0.19575607733657727,0.6680953969312875,Unreliable
art_0004,B13,B,Persona / Tone,0.23620773719635627,0.43782521681120745,Consistently Poor
art_0004,B14,B,Persona / Tone,0.1346153846153846,0.562241494329553,Unreliable
art_0004,B15,B,Meta-reflection,0.19045527637577975,0.36984656437625074,Consistently Poor
art_0005,A01,A,Direct Command,0.4227555034061273,0.11415943962641761,True Robustness
art_0005,A02,A,Direct Command,0.4401127656197383,0.33597398265510336,True Robustness
art_0005,A03,A,Direct Command,0.45420024895833594,0.46779519679786524,True Robustness
art_0005,A04,A,Direct Command,0.4883947446942329,0.3241327551701134,True Robustness
art_0005,A05,A,Question Form,0.46981250918987727,0.41969646430953966,True Robustness
art_0005,A06,A,Question Form,0.4444444444444444,0.3997498332221481,True Robustness
art_0005,A07,A,Question Form,0.35525436127661836,0.6956470980653768,Unreliable
art_0005,A08,A,Question Form,0.46760374687922496,0.37871914609739826,True Robustness
art_0005,A09,A,Role Based,0.5213553806145986,0.319079386257505,True Robustness
art_0005,A10,A,Role Based,0.43177208076748586,0.27760173448965975,True Robustness
art_0005,A11,A,Role Based,0.501970114496847,0.4170446964643096,True Robustness
art_0005,A12,A,Role Based,0.4574557551079326,0.3243162108072048,True Robustness
art_0005,A13,A,Constraint Based,0.3414793074544933,0.46307538358905936,Consistently Poor
art_0005,A14,A,Constraint Based,0.5179335353119919,0.17896931287525017,True Robustness
art_0005,A15,A,Constraint Based,0.4799055558525854,0.3795196797865244,True Robustness
art_0005,A16,A,Analytical Framing,0.5,0.38368912608405603,True Robustness
art_0005,A17,A,Analytical Framing,0.3611111111111111,0.647648432288192,Fragile
art_0005,A18,A,Analytical Framing,0.3888888888888889,0.2800533689126084,True Robustness
art_0005,A19,A,Analytical Framing,0.43970718876355225,0.3659606404269513,True Robustness
art_0005,A20,A,Output Format,0.4547455906867981,0.4476817878585724,True Robustness
art_0005,A21,A,Output Format,0.2507546193276842,0.536440960640427,Unreliable
art_0005,A22,A,Output Format,0.36607380159613157,0.6057705136757838,Fragile
art_0005,A23,A,Audience Perspective,0.5114715248346329,0.2801200800533689,True Robustness
art_0005,A24,A,Audience Perspective,0.422752412656943,0.24584723148765844,True Robustness
art_0005,A25,A,Audience Perspective,0.5347024312035905,0.3621247498332222,True Robustness
art_0005,A26,A,Emphasis Focus,0.5199555343327423,0.42179786524349566,True Robustness
art_0005,A27,A,Emphasis Focus,0.4861672044886897,0.5142928619079387,Fragile
art_0005,A28,A,Emphasis Focus,0.45619046450075174,0.505920613742495,Fragile
art_0005,A29,A,Tone Register,0.4549103989007159,0.5303035356904603,Fragile
art_0005,A30,A,Tone Register,0.46978328552035636,0.3362741827885257,True Robustness
art_0005,A31,A,Tone Register,0.47975119379245573,0.5758505670446964,Fragile
art_0005,A32,A,Tone Register,0.5513230273500085,0.36644429619746494,True Robustness
art_0005,A33,A,Completeness Framing,0.37605913330076474,0.5399266177451634,Fragile
art_0005,A34,A,Completeness Framing,0.44148076822360355,0.3787358238825884,True Robustness
art_0005,A35,A,Completeness Framing,0.4451658361099868,0.1531354236157438,True Robustness
art_0005,B01,B,Lexical Filter,0.49830273264605135,0.3356904603068713,True Robustness
art_0005,B02,B,Lexical Filter,0.42673914051718187,0.30431954636424285,True Robustness
art_0005,B03,B,Lexical Filter,0.4715497432043776,0.36561040693795865,True Robustness
art_0005,B04,B,Theme Isolation,0.43532462464645505,0.6349066044029352,Fragile
art_0005,B05,B,Theme Isolation,0.38888888888888884,0.5002334889926618,Fragile
art_0005,B06,B,Theme Isolation,0.26642791745770306,0.45335223482321546,Consistently Poor
art_0005,B07,B,Theme Isolation,0.4382517202110547,0.4355737158105404,True Robustness
art_0005,B08,B,Theme Isolation,0.4770648968923423,0.4563042028018679,True Robustness
art_0005,B09,B,Persona / Tone,0.4583333333333333,0.5081887925283523,Fragile
art_0005,B10,B,Persona / Tone,0.48128382866788244,0.29678118745830556,True Robustness
art_0005,B11,B,Persona / Tone,0.46710387617349625,0.3082221480987325,True Robustness
art_0005,B12,B,Persona / Tone,0.45003884807229044,0.6372081387591727,Fragile
art_0005,B13,B,Persona / Tone,0.4453048353186912,0.39446297531687796,True Robustness
art_0005,B14,B,Persona / Tone,0.3888888888888889,0.4339226150767178,True Robustness
art_0005,B15,B,Meta-reflection,0.4197624842506937,0.31979653102068045,True Robustness
art_0006,A01,A,Direct Command,0.1569485705279346,0.3838392261507671,Consistently Poor
art_0006,A02,A,Direct Command,0.32363844017076887,0.4407104736490994,Consistently Poor
art_0006,A03,A,Direct Command,0.29590743973052924,0.5020180120080053,Unreliable
art_0006,A04,A,Direct Command,0.3112374018722524,0.5470146764509674,Unreliable
art_0006,A05,A,Question Form,0.1920432584038714,0.3990993995997331,Consistently Poor
art_0006,A06,A,Question Form,0.2916666666666667,0.41402601734489664,Consistently Poor
art_0006,A07,A,Question Form,0.18334706122931535,0.433822548365577,Consistently Poor
art_0006,A08,A,Question Form,0.21877172469560588,0.38605737158105397,Consistently Poor
art_0006,A09,A,Role Based,0.23429538775235412,0.5587224816544363,Unreliable
art_0006,A10,A,Role Based,0.2698737565827157,0.48729152768512346,Consistently Poor
art_0006,A11,A,Role Based,0.2833093319176918,0.4429619746497665,Consistently Poor
art_0006,A12,A,Role Based,0.31853993780290085,0.49091060707138084,Consistently Poor
art_0006,A13,A,Constraint Based,0.11068036285273375,0.2917778519012675,Consistently Poor
art_0006,A14,A,Constraint Based,0.1881933387845666,0.39528018679119414,Consistently Poor
art_0006,A15,A,Constraint Based,0.2952956624628444,0.6578719146097398,Unreliable
art_0006,A16,A,Analytical Framing,0.3452380952380953,0.3818712474983322,Consistently Poor
art_0006,A17,A,Analytical Framing,0.2687066151383555,0.2888592394929953,Consistently Poor
art_0006,A18,A,Analytical Framing,0.3095238095238095,0.2534523015343562,Consistently Poor
art_0006,A19,A,Analytical Framing,0.1726190476190476,0.3592228152101401,Consistently Poor
art_0006,A20,A,Output Format,0.25076540160392014,0.5097231487658439,Unreliable
art_0006,A21,A,Output Format,0.12473459062831742,0.3934623082054703,Consistently Poor
art_0006,A22,A,Output Format,0.33173124399036164,0.5185957304869914,Unreliable
art_0006,A23,A,Audience Perspective,0.32329985894085395,0.6731487658438959,Unreliable
art_0006,A24,A,Audience Perspective,0.22738991454787624,0.719479653102068,Unreliable
art_0006,A25,A,Audience Perspective,0.25610110831136507,0.6186124082721814,Unreliable
art_0006,A26,A,Emphasis Focus,0.28965408904921447,0.48243829219479656,Consistently Poor
art_0006,A27,A,Emphasis Focus,0.30952380952380953,0.36232488325550366,Consistently Poor
art_0006,A28,A,Emphasis Focus,0.19047619047619047,0.40303535690460307,Consistently Poor
art_0006,A29,A,Tone Register,0.20110880849616866,0.544212808539026,Unreliable
art_0006,A30,A,Tone Register,0.22846594518965246,0.41929619746497665,Consistently Poor
art_0006,A31,A,Tone Register,0.31067461718062295,0.5909939959973314,Unreliable
art_0006,A32,A,Tone Register,0.2119240654712831,0.45246831220813877,Consistently Poor
art_0006,A33,A,Completeness Framing,0.17404863455643257,0.6185123415610407,Unreliable
art_0006,A34,A,Completeness Framing,0.3371345961821221,0.555803869246164,Unreliable
art_0006,A35,A,Completeness Framing,0.2823305105834844,0.3372748498999333,Consistently Poor
art_0006,B01,B,Lexical Filter,0.38509612687907757,0.3070213475650434,True Robustness
art_0006,B02,B,Lexical Filter,0.2664610596728467,0.46370913942628417,Consistently Poor
art_0006,B03,B,Lexical Filter,0.16666666666666666,0.4112241494329553,Consistently Poor
art_0006,B04,B,Theme Isolation,0.17870671903697907,0.5811707805203469,Unreliable
